Participant_ID,Preferred_Video_Category,Video_ID,Shown_Video_Category,ShownEqualsPreferred,Gaze_ Duration,EEG_Attention_Measure,Engagement_Rating,Content_Recall,Viral
64,Travel,12,Comedy,0,42.24163519,2.014448124,2,1,1
64,Travel,13,Food,0,26.22309766,2.479300648,1,0,1
64,Travel,14,Documentary,0,6.399626795,2.114555966,3,0,1
64,Travel,15,Comedy,0,53.95533694,1.364693652,4,0,1
64,Travel,16,Educational,0,14.17731109,1.576323346,4,1,1
64,Travel,17,Travel,1,35.56215595,2.790812031,8,0,1
64,Travel,18,Music,0,37.02093106,1.427931059,9,1,1
64,Travel,19,Art,0,36.91218353,1.899221112,4,0,1
65,Music,0,Art,0,13.47797737,1.884278713,2,1,0
65,Music,1,Comedy,0,26.20315476,1.350967761,4,1,1
65,Music,2,Art,0,26.20315476,1.350967761,4,1,1
65,Music,3,Lifestyle,0,7.144780692,0.577389477,10,0,1
65,Music,4,Music,1,11.08706708,1.931004604,5,0,0
65,Music,5,Comedy,0,58.75986649,1.829781766,4,0,1
65,Music,6,Music,1,1,1.841352674,10,0,1
65,Music,7,Documentary,0,6.284365298,2.390534035,5,1,1
65,Music,8,DIY,0,2.000705777,4.02997952,6,0,0
65,Music,9,Art,0,25.61419623,1.685016071,6,1,1
65,Music,10,Documentary,0,58.75986649,1.829781766,4,0,1
65,Music,11,Art,0,50.93044642,2.925597557,5,0,1
65,Music,12,Comedy,0,46.90459969,2.584124905,3,0,0
65,Music,13,Food,0,13.47797737,1.884278713,2,1,0
65,Music,14,Documentary,0,52.02857307,3.237621725,6,0,1
65,Music,15,Comedy,0,25.61419623,1.685016071,6,1,1
65,Music,16,Educational,0,5.170565386,3.811539795,8,0,0
65,Music,17,Travel,0,6.284365298,2.390534035,5,1,1
65,Music,18,Music,1,9.265789235,2.274596518,6,0,0
65,Music,19,Art,0,46.90459969,2.584124905,3,0,0
66,Documentary,0,Art,0,44.71787795,1.833466572,6,1,1
66,Documentary,1,Comedy,0,27.08358666,2.347459648,5,0,1
66,Documentary,2,Art,0,46.02230212,1.873306199,5,0,0
66,Documentary,3,Lifestyle,0,42.44157411,1.666955193,10,1,1
66,Documentary,4,Music,0,13.13912811,2.631394455,5,1,0
66,Documentary,5,Comedy,0,52.65702114,2.945960033,5,0,0
66,Documentary,6,Music,0,36.31575487,2.0516512,5,1,0
66,Documentary,7,Documentary,1,46.91493202,3.856989886,9,0,1
66,Documentary,8,DIY,0,39.44288768,1.722244579,3,1,1
66,Documentary,9,Art,0,44.71787795,1.833466572,6,1,1
66,Documentary,10,Documentary,1,11.59820407,2.814441595,9,0,1
66,Documentary,11,Art,0,42.44157411,1.666955193,10,1,1
66,Documentary,12,Comedy,0,46.02230212,1.873306199,5,0,0
66,Documentary,13,Food,0,54.88185449,0.830930948,5,0,0
66,Documentary,14,Documentary,1,1.960996159,3.637050812,6,1,0
66,Documentary,15,Comedy,0,36.31575487,2.0516512,5,1,0
66,Documentary,16,Educational,0,59.66166139,2.700786905,8,1,1
66,Documentary,17,Travel,0,39.44288768,1.722244579,3,1,1
66,Documentary,18,Music,0,50.84900551,3.009700981,6,0,0
66,Documentary,19,Art,0,54.88185449,0.830930948,5,0,0
67,DIY,0,Art,0,37.38023372,1.43832477,6,0,1
67,DIY,1,Comedy,0,16.17727001,2.404495478,9,0,1
67,DIY,2,Art,0,36.75034661,2.663942864,2,1,1
67,DIY,3,Lifestyle,0,31.20658611,2.990307374,8,1,1
67,DIY,4,Music,0,5.174231672,2.100495779,1,0,1
67,DIY,5,Comedy,0,7.666544423,2.622016053,7,0,1
67,DIY,6,Music,0,33.20963289,0.734181052,4,1,1
67,DIY,7,Documentary,0,50.51354072,2.411319487,4,1,0
67,DIY,8,DIY,1,23.42111254,2.823264482,6,1,0
67,DIY,9,Art,0,5.174231672,2.100495779,1,0,1
67,DIY,10,Documentary,0,16.17727001,2.404495478,9,0,1
67,DIY,11,Art,0,36.75034661,2.663942864,2,1,1
67,DIY,12,Comedy,0,50.51354072,2.411319487,4,1,0
67,DIY,13,Food,0,31.20658611,2.990307374,8,1,1
67,DIY,14,Documentary,0,8.634756865,2.451584852,7,0,1
67,DIY,15,Comedy,0,58.43431733,1.051863721,7,0,1
67,DIY,16,Educational,0,31.22639076,2.219305106,3,1,0
67,DIY,17,Travel,0,37.38023372,1.43832477,6,0,1
67,DIY,18,Music,0,58.43431733,1.051863721,7,0,1
67,DIY,19,Art,0,33.20963289,0.734181052,4,1,1
68,Documentary,0,Art,0,16.58877301,2.893620048,3,0,0
68,Documentary,1,Comedy,0,16.03580596,2.986621604,8,1,0
68,Documentary,2,Art,0,1,3.106071113,10,0,0
68,Documentary,3,Lifestyle,0,45.72618726,0.857125718,8,1,1
68,Documentary,4,Music,0,39.76494062,1.942601661,2,1,0
68,Documentary,5,Comedy,0,24.7293539,2.511093019,8,0,0
68,Documentary,6,Music,0,50.20596498,2.522957928,1,1,0
68,Documentary,7,Documentary,1,33.31864577,1.845330056,10,0,1
68,Documentary,8,DIY,0,44.77322176,1.200836152,4,1,1
68,Documentary,9,Art,0,24.7293539,2.511093019,8,0,0
68,Documentary,10,Documentary,1,4.218137836,3.708054153,4,0,0
68,Documentary,11,Art,0,45.72618726,0.857125718,8,1,1
68,Documentary,12,Comedy,0,16.03580596,2.986621604,8,1,0
68,Documentary,13,Food,0,1,3.668570178,10,0,0
68,Documentary,14,Documentary,1,38.21283577,3.887499269,2,1,0
68,Documentary,15,Comedy,0,43.501885,0.761010324,7,0,1
68,Documentary,16,Educational,0,44.77322176,1.200836152,4,1,1
68,Documentary,17,Travel,0,6.347414655,1.265343352,8,0,1
68,Documentary,18,Music,0,39.76494062,1.942601661,2,1,0
68,Documentary,19,Art,0,6.347414655,1.265343352,8,0,1
69,Music,0,Art,0,29.96707665,2.553579979,6,1,1
69,Music,1,Comedy,0,11.21124035,2.605186093,6,1,0
69,Music,2,Art,0,12.98580821,2.275275141,8,1,1
69,Music,3,Lifestyle,0,52.48704218,1.503265061,7,1,0
69,Music,4,Music,1,3.795594273,1.717386129,9,0,0
69,Music,5,Comedy,0,37.07916209,2.605576866,1,0,1
69,Music,6,Music,1,3.881561272,1.325937453,4,0,1
69,Music,7,Documentary,0,27.88667854,2.399028572,1,1,0
69,Music,8,DIY,0,40.03999604,1.815696151,2,1,0
69,Music,9,Art,0,17.9059393,1.257985149,6,1,1
69,Music,10,Documentary,0,17.9059393,1.257985149,6,1,1
69,Music,11,Art,0,29.96707665,2.553579979,6,1,1
69,Music,12,Comedy,0,27.88667854,2.399028572,1,1,0
69,Music,13,Food,0,17.06006791,0.584172946,3,1,1
69,Music,14,Documentary,0,37.07916209,2.605576866,1,0,1
69,Music,15,Comedy,0,13.37812742,1.165420031,6,1,0
69,Music,16,Educational,0,52.48704218,1.503265061,7,1,0
69,Music,17,Travel,0,12.98580821,2.275275141,8,1,1
69,Music,18,Music,1,5.243053038,3.912925387,8,0,0
69,Music,19,Art,0,40.03999604,1.815696151,2,1,0
70,Lifestyle,0,Art,0,12.14614585,1.912460894,2,1,0
70,Lifestyle,1,Comedy,0,27.13456506,0.756870631,1,0,0
70,Lifestyle,2,Art,0,36.449504,2.767999554,3,1,1
70,Lifestyle,3,Lifestyle,1,40.96063017,3.779282938,8,0,0
70,Lifestyle,4,Music,0,42.13270336,0.790056703,7,0,1
70,Lifestyle,5,Comedy,0,12.50029916,4.001073363,10,0,0
70,Lifestyle,6,Music,0,28.23114872,1.443284154,8,1,1
70,Lifestyle,7,Documentary,0,54.26496993,1.958166295,8,0,0
70,Lifestyle,8,DIY,0,50.30779496,2.304303882,9,1,0
70,Lifestyle,9,Art,0,42.13270336,0.790056703,7,0,1
70,Lifestyle,10,Documentary,0,33.33730899,2.753228362,5,0,1
70,Lifestyle,11,Art,0,50.30779496,2.304303882,9,1,0
70,Lifestyle,12,Comedy,0,27.13456506,0.756870631,1,0,0
70,Lifestyle,13,Food,0,48.06591505,2.287596797,6,1,0
70,Lifestyle,14,Documentary,0,37.68762807,2.409426169,5,0,1
70,Lifestyle,15,Comedy,0,54.26496993,1.958166295,8,0,0
70,Lifestyle,16,Educational,0,14.47667079,4.301624826,10,0,0
70,Lifestyle,17,Travel,0,12.14614585,1.912460894,2,1,0
70,Lifestyle,18,Music,0,36.449504,2.767999554,3,1,1
70,Lifestyle,19,Art,0,28.23114872,1.443284154,8,1,1
71,Travel,0,Art,0,16.65967301,2.143383705,6,1,1
71,Travel,1,Comedy,0,43.71214004,0.510908174,7,1,0
71,Travel,2,Art,0,43.71214004,0.510908174,7,1,0
71,Travel,3,Lifestyle,0,44.21753278,2.165963534,1,1,1
71,Travel,4,Music,0,12.12803582,2.190270579,9,1,1
71,Travel,5,Comedy,0,19.79324174,1.68851652,3,1,1
71,Travel,6,Music,0,52.62010909,1.689919328,2,1,0
71,Travel,7,Documentary,0,47.392934,0.507203129,7,0,1
71,Travel,8,DIY,0,44.21753278,2.165963534,1,1,1
71,Travel,9,Art,0,16.86573735,2.194533001,2,0,1
71,Travel,10,Documentary,0,15.231265,1.880173412,4,0,0
71,Travel,11,Art,0,47.91079099,1.86581292,8,0,0
71,Travel,12,Comedy,0,12.12803582,2.190270579,9,1,1
71,Travel,13,Food,0,53.66429984,1.650694913,7,0,0
71,Travel,14,Documentary,0,16.86573735,2.194533001,2,0,1
71,Travel,15,Comedy,0,16.65967301,2.143383705,6,1,1
71,Travel,16,Educational,0,15.231265,1.880173412,4,0,0
71,Travel,17,Travel,1,34.59209377,1.240827893,8,0,1
71,Travel,18,Music,0,52.62010909,1.689919328,2,1,0
71,Travel,19,Art,0,19.79324174,1.68851652,3,1,1
72,Comedy,0,Art,0,11.13317168,1.789654757,5,0,1
72,Comedy,1,Comedy,1,11.09386296,2.147565347,10,0,0
72,Comedy,2,Art,0,44.22637858,0.998038187,4,1,1
72,Comedy,3,Lifestyle,0,45.54031027,2.936479528,5,1,0
72,Comedy,4,Music,0,19.77738954,1.693970547,4,1,1
72,Comedy,5,Comedy,1,1,2.139051476,3,0,0
72,Comedy,6,Music,0,6.0630197,0.810920998,10,0,0
72,Comedy,7,Documentary,0,32.10755214,1.510724368,1,1,1
72,Comedy,8,DIY,0,5.808136376,1.447735122,8,0,1
72,Comedy,9,Art,0,45.54031027,2.936479528,5,1,0
72,Comedy,10,Documentary,0,44.22637858,0.998038187,4,1,1
72,Comedy,11,Art,0,20.80752781,1.419464969,9,0,0
72,Comedy,12,Comedy,1,1,2.776059792,7,0,1
72,Comedy,13,Food,0,37.73224212,0.524809553,9,1,0
72,Comedy,14,Documentary,0,5.808136376,1.447735122,8,0,1
72,Comedy,15,Comedy,1,1,2.197536486,10,0,0
72,Comedy,16,Educational,0,37.73224212,0.524809553,9,1,0
72,Comedy,17,Travel,0,7.291125011,1.494118949,1,1,0
72,Comedy,18,Music,0,20.27600712,2.275817216,4,0,1
72,Comedy,19,Art,0,32.10755214,1.510724368,1,1,1
73,Documentary,0,Art,0,57.67843905,2.856810798,5,1,0
73,Documentary,1,Comedy,0,31.03704848,0.649291222,10,1,0
73,Documentary,2,Art,0,44.05744875,2.843446095,2,1,0
73,Documentary,3,Lifestyle,0,21.01293363,1.017737295,4,0,1
73,Documentary,4,Music,0,35.08297883,2.574407801,7,0,1
73,Documentary,5,Comedy,0,35.16101199,2.698137787,3,0,1
73,Documentary,6,Music,0,25.44566122,0.503384064,5,1,1
73,Documentary,7,Documentary,1,30.96495697,3.144756642,10,0,1
73,Documentary,8,DIY,0,57.67843905,2.856810798,5,1,0
73,Documentary,9,Art,0,44.05744875,2.843446095,2,1,0
73,Documentary,10,Documentary,1,6.862100295,2.036136922,6,0,1
73,Documentary,11,Art,0,35.08297883,2.574407801,7,0,1
73,Documentary,12,Comedy,0,35.16101199,2.698137787,3,0,1
73,Documentary,13,Food,0,25.44566122,0.503384064,5,1,1
73,Documentary,14,Documentary,1,1,2.447145155,10,0,1
73,Documentary,15,Comedy,0,35.69104743,2.57424651,7,0,1
73,Documentary,16,Educational,0,14.99565549,1.588769064,5,0,1
73,Documentary,17,Travel,0,14.99565549,1.588769064,5,0,1
73,Documentary,18,Music,0,9.201171975,1.456450809,9,0,1
73,Documentary,19,Art,0,31.03704848,0.649291222,10,1,0
74,Art,0,Art,1,1,3.445769121,9,0,1
74,Art,1,Comedy,0,30.28156787,1.866442855,3,1,0
74,Art,2,Art,1,44.8700222,2.833262695,10,0,0
74,Art,3,Lifestyle,0,27.22833708,2.352085402,7,0,0
74,Art,4,Music,0,30.28156787,1.866442855,3,1,0
74,Art,5,Comedy,0,20.97774781,1.67497067,9,1,0
74,Art,6,Music,0,40.35504031,2.524650468,4,1,0
74,Art,7,Documentary,0,25.11244115,1.06345317,7,0,1
74,Art,8,DIY,0,54.28413115,2.617986098,3,0,0
74,Art,9,Art,1,44.61388666,2.425577278,5,1,1
74,Art,10,Documentary,0,40.35504031,2.524650468,4,1,0
74,Art,11,Art,1,11.59090078,3.121046288,10,0,0
74,Art,12,Comedy,0,1.164531609,1.905341066,7,0,1
74,Art,13,Food,0,34.03410016,2.911723331,9,0,0
74,Art,14,Documentary,0,57.68637666,1.82414931,10,1,0
74,Art,15,Comedy,0,57.92706116,2.052271476,6,1,0
74,Art,16,Educational,0,58.99093281,1.818162952,4,1,1
74,Art,17,Travel,0,57.92706116,2.052271476,6,1,0
74,Art,18,Music,0,54.28413115,2.617986098,3,0,0
74,Art,19,Art,1,11.51919164,2.531422967,8,0,1
75,Dance,0,Art,0,54.93443366,2.859253982,5,0,1
75,Dance,1,Comedy,0,41.66302635,0.90674936,8,0,0
75,Dance,2,Art,0,44.50821465,1.11835079,1,0,1
75,Dance,3,Lifestyle,0,58.18789748,1.48198444,10,1,1
75,Dance,4,Music,0,58.96478102,0.975269124,3,1,0
75,Dance,5,Comedy,0,37.64585145,0.682703905,6,0,1
75,Dance,6,Music,0,36.32468788,1.148854458,9,0,0
75,Dance,7,Documentary,0,26.5522063,2.147784411,9,1,1
75,Dance,8,DIY,0,57.32863957,2.987048235,10,1,1
75,Dance,9,Art,0,12.53494847,2.987453423,2,0,1
75,Dance,10,Documentary,0,37.64585145,0.682703905,6,0,1
75,Dance,11,Art,0,58.96478102,0.975269124,3,1,0
75,Dance,12,Comedy,0,54.93443366,2.859253982,5,0,1
75,Dance,13,Food,0,58.18789748,1.48198444,10,1,1
75,Dance,14,Documentary,0,44.50821465,1.11835079,1,0,1
75,Dance,15,Comedy,0,41.66302635,0.90674936,8,0,0
75,Dance,16,Educational,0,57.32863957,2.987048235,10,1,1
75,Dance,17,Travel,0,26.5522063,2.147784411,9,1,1
75,Dance,18,Music,0,12.53494847,2.987453423,2,0,1
75,Dance,19,Art,0,36.32468788,1.148854458,9,0,0
76,Food,0,Art,0,53.78414322,1.990625144,8,0,0
76,Food,1,Comedy,0,57.3010727,1.942806465,1,0,1
76,Food,2,Art,0,20.88867164,1.494591564,2,0,1
76,Food,3,Lifestyle,0,39.94940051,0.726804256,3,0,1
76,Food,4,Music,0,27.85821427,2.618179169,1,0,0
76,Food,5,Comedy,0,57.3010727,1.942806465,1,0,1
76,Food,6,Music,0,18.51940916,1.506910996,10,1,1
76,Food,7,Documentary,0,32.20713543,1.78180062,7,0,0
76,Food,8,DIY,0,20.88867164,1.494591564,2,0,1
76,Food,9,Art,0,18.51940916,1.506910996,10,1,1
76,Food,10,Documentary,0,33.30759894,2.520688599,6,1,1
76,Food,11,Art,0,7.53312038,2.520198206,8,0,1
76,Food,12,Comedy,0,48.14314719,1.442463855,10,0,1
76,Food,13,Food,1,34.95217001,4.271605337,8,0,0
76,Food,14,Documentary,0,39.94940051,0.726804256,3,0,1
76,Food,15,Comedy,0,27.85821427,2.618179169,1,0,0
76,Food,16,Educational,0,32.20713543,1.78180062,7,0,0
76,Food,17,Travel,0,33.30759894,2.520688599,6,1,1
76,Food,18,Music,0,7.53312038,2.520198206,8,0,1
76,Food,19,Art,0,48.14314719,1.442463855,10,0,1
77,Lifestyle,0,Art,0,54.09070251,1.548619985,4,0,1
77,Lifestyle,1,Comedy,0,32.82768493,1.052131957,9,1,0
77,Lifestyle,2,Art,0,6.981035006,0.93805443,2,1,1
77,Lifestyle,3,Lifestyle,1,6.930182713,2.843095195,10,0,0
77,Lifestyle,4,Music,0,28.51260072,1.315846077,3,0,0
77,Lifestyle,5,Comedy,0,12.90978927,1.575257191,7,0,0
77,Lifestyle,6,Music,0,54.09070251,1.548619985,4,0,1
77,Lifestyle,7,Documentary,0,53.88880832,1.861264423,8,0,1
77,Lifestyle,8,DIY,0,21.26320707,1.984506202,9,0,0
77,Lifestyle,9,Art,0,8.795417594,2.851961301,5,0,1
77,Lifestyle,10,Documentary,0,53.88880832,1.861264423,8,0,1
77,Lifestyle,11,Art,0,27.51766395,2.527196453,8,1,1
77,Lifestyle,12,Comedy,0,21.26320707,1.984506202,9,0,0
77,Lifestyle,13,Food,0,12.90978927,1.575257191,7,0,0
77,Lifestyle,14,Documentary,0,28.51260072,1.315846077,3,0,0
77,Lifestyle,15,Comedy,0,17.36896192,1.578451622,8,0,0
77,Lifestyle,16,Educational,0,6.981035006,0.93805443,2,1,1
77,Lifestyle,17,Travel,0,32.82768493,1.052131957,9,1,0
77,Lifestyle,18,Music,0,8.795417594,2.851961301,5,0,1
77,Lifestyle,19,Art,0,27.51766395,2.527196453,8,1,1
78,Music,0,Art,0,5.554983368,1.593704817,3,1,1
78,Music,1,Comedy,0,24.39314333,2.561969641,2,0,0
78,Music,2,Art,0,30.48115093,0.613508204,4,1,0
78,Music,3,Lifestyle,0,7.066409972,0.819667003,9,0,1
78,Music,4,Music,1,33.15514793,3.890548683,9,0,0
78,Music,5,Comedy,0,41.46759555,2.354740817,5,1,1
78,Music,6,Music,1,11.19886479,3.815650156,4,0,0
78,Music,7,Documentary,0,7.066409972,0.819667003,9,0,1
78,Music,8,DIY,0,37.47370994,0.653327389,6,1,0
78,Music,9,Art,0,37.47370994,0.653327389,6,1,0
78,Music,10,Documentary,0,44.77205506,1.001400628,7,1,1
78,Music,11,Art,0,5.554983368,1.593704817,3,1,1
78,Music,12,Comedy,0,45.11396367,2.917113749,6,0,0
78,Music,13,Food,0,41.46759555,2.354740817,5,1,1
78,Music,14,Documentary,0,28.24460584,1.257327264,5,0,1
78,Music,15,Comedy,0,18.90474833,1.178596444,9,1,0
78,Music,16,Educational,0,28.24460584,1.257327264,5,0,1
78,Music,17,Travel,0,18.90474833,1.178596444,9,1,0
78,Music,18,Music,1,18.52704422,1.23326817,6,1,0
78,Music,19,Art,0,44.77205506,1.001400628,7,1,1
79,Art,0,Art,1,1,3.487052307,10,0,1
79,Art,1,Comedy,0,23.83258141,1.750497962,10,0,0
79,Art,2,Art,1,33.94429874,3.598230247,7,0,0
79,Art,3,Lifestyle,0,2.112257675,1.812496373,10,0,1
79,Art,4,Music,0,6.697184737,0.629738249,9,1,0
79,Art,5,Comedy,0,46.74529054,0.75628991,1,0,0
79,Art,6,Music,0,57.37219821,0.606055746,9,0,0
79,Art,7,Documentary,0,46.74529054,0.75628991,1,0,0
79,Art,8,DIY,0,24.24637279,1.562503477,8,0,1
79,Art,9,Art,1,19.10968673,2.480628653,9,0,1
79,Art,10,Documentary,0,14.46490761,2.931049998,8,0,1
79,Art,11,Art,1,1,2.382342307,10,0,1
79,Art,12,Comedy,0,43.34651601,2.285816589,6,0,0
79,Art,13,Food,0,27.31631427,1.051221087,6,1,1
79,Art,14,Documentary,0,22.39988001,1.876787066,9,0,1
79,Art,15,Comedy,0,44.01264557,0.91830326,9,0,0
79,Art,16,Educational,0,57.37219821,0.606055746,9,0,0
79,Art,17,Travel,0,27.22892001,2.058688764,10,0,0
79,Art,18,Music,0,44.01264557,0.91830326,9,0,0
79,Art,19,Art,1,1,1.915407399,10,0,0
80,Educational,0,Art,0,41.90804061,1.588310554,1,0,0
80,Educational,1,Comedy,0,25.92847404,0.907588342,4,0,1
80,Educational,2,Art,0,13.6529454,0.797185978,1,1,1
80,Educational,3,Lifestyle,0,17.47000603,2.69835255,9,1,0
80,Educational,4,Music,0,57.88323364,2.286026909,3,1,1
80,Educational,5,Comedy,0,14.13377587,2.966666886,10,0,1
80,Educational,6,Music,0,34.38598035,1.851836418,5,0,0
80,Educational,7,Documentary,0,35.74393488,1.752719701,6,0,0
80,Educational,8,DIY,0,43.70348788,2.925642774,7,1,0
80,Educational,9,Art,0,5.883402574,2.455428158,3,1,1
80,Educational,10,Documentary,0,25.92847404,0.907588342,4,0,1
80,Educational,11,Art,0,13.6529454,0.797185978,1,1,1
80,Educational,12,Comedy,0,41.90804061,1.588310554,1,0,0
80,Educational,13,Food,0,34.38598035,1.851836418,5,0,0
80,Educational,14,Documentary,0,5.883402574,2.455428158,3,1,1
80,Educational,15,Comedy,0,17.47000603,2.69835255,9,1,0
80,Educational,16,Educational,1,52.09073758,2.786428453,6,0,1
80,Educational,17,Travel,0,8.171789997,2.207262091,9,0,1
80,Educational,18,Music,0,43.70348788,2.925642774,7,1,0
80,Educational,19,Art,0,35.74393488,1.752719701,6,0,0
81,Comedy,0,Art,0,42.69941358,1.331140393,2,1,0
81,Comedy,1,Comedy,1,9.135847498,2.275873293,4,0,0
81,Comedy,2,Art,0,28.67971152,2.694961242,5,1,0
81,Comedy,3,Lifestyle,0,15.52852243,1.529138651,6,0,1
81,Comedy,4,Music,0,15.28029423,0.549489146,5,0,0
81,Comedy,5,Comedy,1,33.06511004,1.744928279,10,0,0
81,Comedy,6,Music,0,39.36807548,1.929364958,7,0,0
81,Comedy,7,Documentary,0,52.92777188,2.181757486,5,1,0
81,Comedy,8,DIY,0,15.52852243,1.529138651,6,0,1
81,Comedy,9,Art,0,52.92777188,2.181757486,5,1,0
81,Comedy,10,Documentary,0,39.36807548,1.929364958,7,0,0
81,Comedy,11,Art,0,45.34177106,0.790477391,7,0,0
81,Comedy,12,Comedy,1,31.52507418,1.690506921,9,0,0
81,Comedy,13,Food,0,45.34177106,0.790477391,7,0,0
81,Comedy,14,Documentary,0,25.56565759,2.861121457,4,1,0
81,Comedy,15,Comedy,1,31.10906677,2.589525164,5,0,0
81,Comedy,16,Educational,0,18.59223551,1.389636898,2,0,0
81,Comedy,17,Travel,0,28.67971152,2.694961242,5,1,0
81,Comedy,18,Music,0,15.28029423,0.549489146,5,0,0
81,Comedy,19,Art,0,25.56565759,2.861121457,4,1,0
82,Travel,0,Art,0,21.35099347,0.730167465,3,1,1
82,Travel,1,Comedy,0,10.67167493,1.869461736,9,1,1
82,Travel,2,Art,0,58.92028075,0.668756367,10,0,1
82,Travel,3,Lifestyle,0,10.67167493,1.869461736,9,1,1
82,Travel,4,Music,0,15.43984166,1.955458075,1,0,1
82,Travel,5,Comedy,0,22.81437323,1.792968369,5,0,0
82,Travel,6,Music,0,22.82228682,3.206597365,3,0,0
82,Travel,7,Documentary,0,35.22834477,2.224447123,10,0,1
82,Travel,8,DIY,0,27.24713586,1.850526109,9,0,0
82,Travel,9,Art,0,58.92028075,0.668756367,10,0,1
82,Travel,10,Documentary,0,21.35099347,0.730167465,3,1,1
82,Travel,11,Art,0,43.7085771,1.433149536,10,0,0
82,Travel,12,Comedy,0,10.06523893,1.88344754,5,0,1
82,Travel,13,Food,0,31.96599148,1.599698909,7,1,0
82,Travel,14,Documentary,0,35.22834477,2.224447123,10,0,1
82,Travel,15,Comedy,0,24.71853228,3.770441586,3,0,0
82,Travel,16,Educational,0,19.457741,2.066814514,4,0,0
82,Travel,17,Travel,1,5.164882218,2.56002094,2,0,1
82,Travel,18,Music,0,43.7085771,1.433149536,10,0,0
82,Travel,19,Art,0,10.06523893,1.88344754,5,0,1
83,Art,0,Art,1,1,4.32739739,5,0,1
83,Art,1,Comedy,0,14.57449214,0.792665104,9,0,1
83,Art,2,Art,1,16.14860649,2.400114142,4,0,0
83,Art,3,Lifestyle,0,14.57449214,0.792665104,9,0,1
83,Art,4,Music,0,38.67419829,1.032712522,3,1,1
83,Art,5,Comedy,0,8.645918813,2.518113068,4,0,1
83,Art,6,Music,0,42.4061537,1.520379227,1,1,1
83,Art,7,Documentary,0,37.06093312,1.132753848,4,0,1
83,Art,8,DIY,0,57.66695583,1.497588294,10,1,1
83,Art,9,Art,1,8.251977953,1.838453984,4,0,0
83,Art,10,Documentary,0,58.73538249,0.754732752,2,0,1
83,Art,11,Art,1,17.47728928,1.99583153,10,0,1
83,Art,12,Comedy,0,28.84705359,0.731563708,5,0,1
83,Art,13,Food,0,58.73538249,0.754732752,2,0,1
83,Art,14,Documentary,0,57.66695583,1.497588294,10,1,1
83,Art,15,Comedy,0,37.06093312,1.132753848,4,0,1
83,Art,16,Educational,0,42.4061537,1.520379227,1,1,1
83,Art,17,Travel,0,38.67419829,1.032712522,3,1,1
83,Art,18,Music,0,28.84705359,0.731563708,5,0,1
83,Art,19,Art,1,14.99363825,2.077095533,10,0,1
84,Travel,0,Art,0,41.17013542,1.302261499,7,0,0
84,Travel,1,Comedy,0,30.24172841,2.331833687,10,0,1
84,Travel,2,Art,0,10.61733816,2.426014837,5,0,0
84,Travel,3,Lifestyle,0,18.3112144,2.285131808,8,0,1
84,Travel,4,Music,0,34.60825688,1.172133786,1,1,1
84,Travel,5,Comedy,0,47.3908392,1.568739126,6,0,1
84,Travel,6,Music,0,33.24860756,1.133392925,8,0,1
84,Travel,7,Documentary,0,20.58176193,2.466923758,3,0,1
84,Travel,8,DIY,0,53.67303695,1.458210599,4,0,1
84,Travel,9,Art,0,42.00794177,0.702872946,7,0,1
84,Travel,10,Documentary,0,30.24172841,2.331833687,10,0,1
84,Travel,11,Art,0,40.54678036,2.045802893,5,0,0
84,Travel,12,Comedy,0,18.3112144,2.285131808,8,0,1
84,Travel,13,Food,0,6.591008087,2.621479508,5,0,0
84,Travel,14,Documentary,0,33.24860756,1.133392925,8,0,1
84,Travel,15,Comedy,0,34.60825688,1.172133786,1,1,1
84,Travel,16,Educational,0,47.3908392,1.568739126,6,0,1
84,Travel,17,Travel,1,8.442752599,3.880651252,6,0,1
84,Travel,18,Music,0,42.00794177,0.702872946,7,0,1
84,Travel,19,Art,0,53.67303695,1.458210599,4,0,1
85,Music,0,Art,0,34.42640275,0.86096908,2,0,1
85,Music,1,Comedy,0,40.08748445,2.584107835,8,1,1
85,Music,2,Art,0,48.30553398,1.528348666,10,0,0
85,Music,3,Lifestyle,0,30.82390481,0.570778186,1,0,1
85,Music,4,Music,1,33.63687847,2.430742231,10,0,0
85,Music,5,Comedy,0,40.08748445,2.584107835,8,1,1
85,Music,6,Music,1,29.37241733,1.664250106,5,0,1
85,Music,7,Documentary,0,32.5044065,2.462744285,10,0,0
85,Music,8,DIY,0,16.06043001,1.975581648,7,1,1
85,Music,9,Art,0,30.82390481,0.570778186,1,0,1
85,Music,10,Documentary,0,27.53190794,2.137934286,1,1,1
85,Music,11,Art,0,13.77207444,0.901156536,5,0,1
85,Music,12,Comedy,0,15.21056877,2.160548462,7,0,0
85,Music,13,Food,0,49.77691271,2.212835775,3,1,1
85,Music,14,Documentary,0,32.5044065,2.462744285,10,0,0
85,Music,15,Comedy,0,16.06043001,1.975581648,7,1,1
85,Music,16,Educational,0,27.53190794,2.137934286,1,1,1
85,Music,17,Travel,0,15.21056877,2.160548462,7,0,0
85,Music,18,Music,1,7.572855851,2.37378314,7,0,1
85,Music,19,Art,0,49.77691271,2.212835775,3,1,1
86,Music,0,Art,0,26.60019088,1.883427974,3,1,0
86,Music,1,Comedy,0,44.70610751,1.462009043,7,1,0
86,Music,2,Art,0,21.27685889,1.647973084,7,1,1
86,Music,3,Lifestyle,0,23.9629781,1.654608703,9,1,1
86,Music,4,Music,1,22.61100775,3.853855699,8,0,1
86,Music,5,Comedy,0,26.60019088,1.883427974,3,1,0
